event_district_id,event_id,source_record_id,state,district,start_date,end_date,date_precision,district_source,district_resolution_evidence,state_resolution_source,state_resolution_evidence,aoi_level,district_resolution_source_class,district_resolution_evidence_type,district_resolution_circularity_risk,district_resolution_source_url,flood_area_km2,flood_ratio,aoi_area_km2,satellite_source,satellite_status,aoi_match_status,geometry_id,route_reason,spec_version,sits_status,converter_decision,eligible_km2,flood_ratio_eligible,legacy_flood_area_km2,legacy_satellite_source,article_count,article_collection_status,count_source,query_collection_status,missing_text_count,candidate_article_count,heuristic_pass_count,classified_article_count,unresolved_article_count,article_count_is_lower_bound,coverage_scope,window_days,uncertain_count,urban_population_share,total_population,urban_population,rural_population,census_year,census_source,census_match_status,census_district_code,district_match_status,exclusion_reason,analysis_eligible,expected_article_count_oof,alpha_oof,coverage_difference,coverage_ratio,pearson_residual,p_lower,p_upper,predictive_low_90,predictive_high_90,fold_id,extrapolation_flag,scoring_status,scoring_reason,coverage_class
E034::tikamgarh,E034,2016-0276-IND,Madhya Pradesh,Tikamgarh,2016-07-09,2016-08-22,start:day|end:day,admin_units|gadm,"[""admin_units:Tikamgarh"", ""gadm:IND.19.47_1""]",gadm|location,"[""gadm:IND.19.13_1"", ""gadm:IND.19.1_1"", ""gadm:IND.19.21_1"", ""gadm:IND.19.22_1"", ""gadm:IND.19.24_1"", ""gadm:IND.19.27_1"", ""gadm:IND.19.32_1"", ""gadm:IND.19.33_1"", ""gadm:IND.19.36_1"", ""gadm:IND.19.37_1"", ""gadm:IND.19.38_1"", ""gadm:IND.19.39_1"", ""gadm:IND.19.40_1"", ""gadm:IND.19.42_1"", ""gadm:IND.19.47_1"", ""gadm:IND.19.50_1"", ""gadm:IND.19.9_1"", ""location:(?<![A-Za-z])Madhya\\ Pradesh(?![A-Za-z])""]",district,,,,,,,5076.989379004398,NONE,missing,matched,17753.0,no_s1_or_s2,fs1-3016a20fd3ad,unavailable,,4044.8557,,,NONE,16.0,partial,llm_qa_observed_lower_bound,complete,999,1028,0,18,1010,True,local_state_plus_targeted_bigquery,14,1010,0.1729026284869696,1445166.0,249873.0,1195293.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,424,resolved,satellite_missing_or_invalid,False,,,,,,,,,,,,not_scored,excluded_by_input_contract,not_scored
E034::vidisha,E034,2016-0276-IND,Madhya Pradesh,Vidisha,2016-07-09,2016-08-22,start:day|end:day,admin_units|gadm,"[""admin_units:Vidisha"", ""gadm:IND.19.50_1""]",gadm|location,"[""gadm:IND.19.13_1"", ""gadm:IND.19.1_1"", ""gadm:IND.19.21_1"", ""gadm:IND.19.22_1"", ""gadm:IND.19.24_1"", ""gadm:IND.19.27_1"", ""gadm:IND.19.32_1"", ""gadm:IND.19.33_1"", ""gadm:IND.19.36_1"", ""gadm:IND.19.37_1"", ""gadm:IND.19.38_1"", ""gadm:IND.19.39_1"", ""gadm:IND.19.40_1"", ""gadm:IND.19.42_1"", ""gadm:IND.19.47_1"", ""gadm:IND.19.50_1"", ""gadm:IND.19.9_1"", ""location:(?<![A-Za-z])Madhya\\ Pradesh(?![A-Za-z])""]",district,,,,,,,7319.58909257645,NONE,missing,matched,17755.0,no_s1_or_s2,fs1-3016a20fd3ad,unavailable,,6736.6328,,,NONE,30.0,partial,llm_qa_observed_lower_bound,complete,999,1044,0,32,1012,True,local_state_plus_targeted_bigquery,14,1012,0.2327944477765401,1458875.0,339618.0,1119257.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,443,resolved,satellite_missing_or_invalid,False,,,,,,,,,,,,not_scored,excluded_by_input_contract,not_scored
E035::araria,E035,2016-0271-IND,Bihar,Araria,2016-07-15,2016-09-12,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Araria\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E035\"", \""evidence_note\"": \""IRCS flood response report lists affected Bihar districts for the 2016 flood episode.\"", \""evidence_scope\"": \""same_episode\"", \""evidence_type\"": \""same_episode_evidence\"", \""mapping_row\"": 94, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""national_red_cross\"", \""source_title\"": \""Indian Red Cross Society Annual Report 2016-17\"", \""source_url\"": \""https://ircsstoragedev.blob.core.windows.net/wordpresswebsite/2025/05/Annual-Report-2016-17_FILE-2-1_compressed.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Bihar\"", \""year\"": \""2016\""}""]",admin_units|gadm,"[""admin_units:70073"", ""gadm:IND.5_1""]",district,national_red_cross,same_episode_evidence,none,https://ircsstoragedev.blob.core.windows.net/wordpresswebsite/2025/05/Annual-Report-2016-17_FILE-2-1_compressed.pdf,,,2825.348194194397,NONE,missing,matched,70094.0,no_s1_or_s2,fs1-3016a20fd3ad,unavailable,,2783.8584,,,NONE,15.0,partial,llm_qa_observed_lower_bound,complete,891,907,0,15,892,True,local_state_plus_targeted_bigquery,14,892,0.0600294710889186,2811569.0,168777.0,2642792.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,209,resolved,satellite_missing_or_invalid,False,,,,,,,,,,,,not_scored,excluded_by_input_contract,not_scored
E035::bhagalpur,E035,2016-0271-IND,Bihar,Bhagalpur,2016-07-15,2016-09-12,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Bhagalpur\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E035\"", \""evidence_note\"": \""IRCS flood response report lists affected Bihar districts for the 2016 flood episode.\"", \""evidence_scope\"": \""same_episode\"", \""evidence_type\"": \""same_episode_evidence\"", \""mapping_row\"": 95, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""national_red_cross\"", \""source_title\"": \""Indian Red Cross Society Annual Report 2016-17\"", \""source_url\"": \""https://ircsstoragedev.blob.core.windows.net/wordpresswebsite/2025/05/Annual-Report-2016-17_FILE-2-1_compressed.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Bihar\"", \""year\"": \""2016\""}""]",admin_units|gadm,"[""admin_units:70073"", ""gadm:IND.5_1""]",district,national_red_cross,same_episode_evidence,none,https://ircsstoragedev.blob.core.windows.net/wordpresswebsite/2025/05/Annual-Report-2016-17_FILE-2-1_compressed.pdf,,,2565.58862494004,NONE,missing,matched,17596.0,no_s1_or_s2,fs1-3016a20fd3ad,unavailable,,2411.2606,,,NONE,9.0,partial,llm_qa_observed_lower_bound,complete,891,901,0,9,892,True,local_state_plus_targeted_bigquery,14,892,0.1983470747911458,3037766.0,602532.0,2435234.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,224,resolved,satellite_missing_or_invalid,False,,,,,,,,,,,,not_scored,excluded_by_input_contract,not_scored
E035::darbhanga,E035,2016-0271-IND,Bihar,Darbhanga,2016-07-15,2016-09-12,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Darbhanga\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E035\"", \""evidence_note\"": \""IRCS flood response report lists affected Bihar districts for the 2016 flood episode.\"", \""evidence_scope\"": \""same_episode\"", \""evidence_type\"": \""same_episode_evidence\"", \""mapping_row\"": 96, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""national_red_cross\"", \""source_title\"": \""Indian Red Cross Society Annual Report 2016-17\"", \""source_url\"": \""https://ircsstoragedev.blob.core.windows.net/wordpresswebsite/2025/05/Annual-Report-2016-17_FILE-2-1_compressed.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Bihar\"", \""year\"": \""2016\""}""]",admin_units|gadm,"[""admin_units:70073"", ""gadm:IND.5_1""]",district,national_red_cross,same_episode_evidence,none,https://ircsstoragedev.blob.core.windows.net/wordpresswebsite/2025/05/Annual-Report-2016-17_FILE-2-1_compressed.pdf,,,2293.727225126986,NONE,missing,matched,17598.0,no_s1_or_s2,fs1-3016a20fd3ad,unavailable,,2116.2992,,,NONE,7.0,partial,llm_qa_observed_lower_bound,complete,891,899,0,7,892,True,local_state_plus_targeted_bigquery,14,892,0.0973559862700751,3937385.0,383328.0,3554057.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,215,resolved,satellite_missing_or_invalid,False,,,,,,,,,,,,not_scored,excluded_by_input_contract,not_scored
E035::gopalganj,E035,2016-0271-IND,Bihar,Gopalganj,2016-07-15,2016-09-12,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Gopalganj\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E035\"", \""evidence_note\"": \""IRCS flood response report lists affected Bihar districts for the 2016 flood episode.\"", \""evidence_scope\"": \""same_episode\"", \""evidence_type\"": \""same_episode_evidence\"", \""mapping_row\"": 97, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""national_red_cross\"", \""source_title\"": \""Indian Red Cross Society Annual Report 2016-17\"", \""source_url\"": \""https://ircsstoragedev.blob.core.windows.net/wordpresswebsite/2025/05/Annual-Report-2016-17_FILE-2-1_compressed.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Bihar\"", \""year\"": \""2016\""}""]",admin_units|gadm,"[""admin_units:70073"", ""gadm:IND.5_1""]",district,national_red_cross,same_episode_evidence,none,https://ircsstoragedev.blob.core.windows.net/wordpresswebsite/2025/05/Annual-Report-2016-17_FILE-2-1_compressed.pdf,100.1613,0.049,2044.660708589624,S1,observed,matched,17604.0,s1_primary,fs1-3016a20fd3ad,unavailable,,2001.4418,0.05,100.1613,S1,5.0,partial,llm_qa_observed_lower_bound,complete,891,896,0,5,891,True,local_state_plus_targeted_bigquery,14,891,0.0635457601291485,2562012.0,162805.0,2399207.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,217,resolved,,True,27.242013672614792,3.9378128040945826,-22.242013672614792,0.18354002975287698,-0.4095364008166672,0.5164502626327407,0.5076032193081657,0.0,132.0,2,False,scored,oof_prediction_available,within_expected_range
E035::katihar,E035,2016-0271-IND,Bihar,Katihar,2016-07-15,2016-09-12,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Katihar\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E035\"", \""evidence_note\"": \""IRCS flood response report lists affected Bihar districts for the 2016 flood episode.\"", \""evidence_scope\"": \""same_episode\"", \""evidence_type\"": \""same_episode_evidence\"", \""mapping_row\"": 98, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""national_red_cross\"", \""source_title\"": \""Indian Red Cross Society Annual Report 2016-17\"", \""source_url\"": \""https://ircsstoragedev.blob.core.windows.net/wordpresswebsite/2025/05/Annual-Report-2016-17_FILE-2-1_compressed.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Bihar\"", \""year\"": \""2016\""}""]",admin_units|gadm,"[""admin_units:70073"", ""gadm:IND.5_1""]",district,national_red_cross,same_episode_evidence,none,https://ircsstoragedev.blob.core.windows.net/wordpresswebsite/2025/05/Annual-Report-2016-17_FILE-2-1_compressed.pdf,,,3068.3721590224136,NONE,missing,matched,17608.0,no_s1_or_s2,fs1-3016a20fd3ad,unavailable,,2843.7093,,,NONE,14.0,partial,llm_qa_observed_lower_bound,complete,891,905,0,14,891,True,local_state_plus_targeted_bigquery,14,891,0.0891629483147179,3071029.0,273822.0,2797207.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,212,resolved,satellite_missing_or_invalid,False,,,,,,,,,,,,not_scored,excluded_by_input_contract,not_scored
E035::khagaria,E035,2016-0271-IND,Bihar,Khagaria,2016-07-15,2016-09-12,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Khagaria\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E035\"", \""evidence_note\"": \""IRCS flood response report lists affected Bihar districts for the 2016 flood episode.\"", \""evidence_scope\"": \""same_episode\"", \""evidence_type\"": \""same_episode_evidence\"", \""mapping_row\"": 99, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""national_red_cross\"", \""source_title\"": \""Indian Red Cross Society Annual Report 2016-17\"", \""source_url\"": \""https://ircsstoragedev.blob.core.windows.net/wordpresswebsite/2025/05/Annual-Report-2016-17_FILE-2-1_compressed.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Bihar\"", \""year\"": \""2016\""}""]",admin_units|gadm,"[""admin_units:70073"", ""gadm:IND.5_1""]",district,national_red_cross,same_episode_evidence,none,https://ircsstoragedev.blob.core.windows.net/wordpresswebsite/2025/05/Annual-Report-2016-17_FILE-2-1_compressed.pdf,,,1494.410012910706,NONE,missing,matched,17609.0,no_s1_or_s2,fs1-3016a20fd3ad,unavailable,,1407.6251,,,NONE,5.0,partial,llm_qa_observed_lower_bound,complete,891,898,0,5,893,True,local_state_plus_targeted_bigquery,14,893,0.0522885188309218,1666886.0,87159.0,1579727.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,223,resolved,satellite_missing_or_invalid,False,,,,,,,,,,,,not_scored,excluded_by_input_contract,not_scored
E035::kishanganj,E035,2016-0271-IND,Bihar,Kishanganj,2016-07-15,2016-09-12,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Kishanganj\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E035\"", \""evidence_note\"": \""IRCS flood response report lists affected Bihar districts for the 2016 flood episode.\"", \""evidence_scope\"": \""same_episode\"", \""evidence_type\"": \""same_episode_evidence\"", \""mapping_row\"": 100, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""national_red_cross\"", \""source_title\"": \""Indian Red Cross Society Annual Report 2016-17\"", \""source_url\"": \""https://ircsstoragedev.blob.core.windows.net/wordpresswebsite/2025/05/Annual-Report-2016-17_FILE-2-1_compressed.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Bihar\"", \""year\"": \""2016\""}""]",admin_units|gadm,"[""admin_units:70073"", ""gadm:IND.5_1""]",district,national_red_cross,same_episode_evidence,none,https://ircsstoragedev.blob.core.windows.net/wordpresswebsite/2025/05/Annual-Report-2016-17_FILE-2-1_compressed.pdf,,,1932.7539351616576,NONE,missing,matched,70100.0,no_s1_or_s2,fs1-3016a20fd3ad,unavailable,,1852.9673,,,NONE,9.0,partial,llm_qa_observed_lower_bound,complete,891,902,0,9,893,True,local_state_plus_targeted_bigquery,14,893,0.0953164931377188,1690400.0,161123.0,1529277.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,210,resolved,satellite_missing_or_invalid,False,,,,,,,,,,,,not_scored,excluded_by_input_contract,not_scored
E035::madhepura,E035,2016-0271-IND,Bihar,Madhepura,2016-07-15,2016-09-12,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Madhepura\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E035\"", \""evidence_note\"": \""IRCS flood response report lists affected Bihar districts for the 2016 flood episode.\"", \""evidence_scope\"": \""same_episode\"", \""evidence_type\"": \""same_episode_evidence\"", \""mapping_row\"": 101, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""national_red_cross\"", \""source_title\"": \""Indian Red Cross Society Annual Report 2016-17\"", \""source_url\"": \""https://ircsstoragedev.blob.core.windows.net/wordpresswebsite/2025/05/Annual-Report-2016-17_FILE-2-1_compressed.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Bihar\"", \""year\"": \""2016\""}""]",admin_units|gadm,"[""admin_units:70073"", ""gadm:IND.5_1""]",district,national_red_cross,same_episode_evidence,none,https://ircsstoragedev.blob.core.windows.net/wordpresswebsite/2025/05/Annual-Report-2016-17_FILE-2-1_compressed.pdf,,,1841.8576584602,NONE,missing,matched,17612.0,no_s1_or_s2,fs1-3016a20fd3ad,unavailable,,1815.6229,,,NONE,6.0,partial,llm_qa_observed_lower_bound,complete,891,897,0,6,891,True,local_state_plus_targeted_bigquery,14,891,0.044191567229271,2001762.0,88461.0,1913301.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,213,resolved,satellite_missing_or_invalid,False,,,,,,,,,,,,not_scored,excluded_by_input_contract,not_scored
E035::muzaffarpur,E035,2016-0271-IND,Bihar,Muzaffarpur,2016-07-15,2016-09-12,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Muzaffarpur\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E035\"", \""evidence_note\"": \""IRCS flood response report lists affected Bihar districts for the 2016 flood episode.\"", \""evidence_scope\"": \""same_episode\"", \""evidence_type\"": \""same_episode_evidence\"", \""mapping_row\"": 102, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""national_red_cross\"", \""source_title\"": \""Indian Red Cross Society Annual Report 2016-17\"", \""source_url\"": \""https://ircsstoragedev.blob.core.windows.net/wordpresswebsite/2025/05/Annual-Report-2016-17_FILE-2-1_compressed.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Bihar\"", \""year\"": \""2016\""}""]",admin_units|gadm,"[""admin_units:70073"", ""gadm:IND.5_1""]",district,national_red_cross,same_episode_evidence,none,https://ircsstoragedev.blob.core.windows.net/wordpresswebsite/2025/05/Annual-Report-2016-17_FILE-2-1_compressed.pdf,29.569,0.0093,3192.441978127565,S1,observed,matched,17613.0,s1_primary,fs1-3016a20fd3ad,unavailable,,3129.3395,0.0094,29.569,S1,14.0,partial,llm_qa_observed_lower_bound,complete,891,907,0,16,891,True,local_state_plus_targeted_bigquery,14,891,0.0986108906737717,4801062.0,473437.0,4327625.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,216,resolved,,True,24.201096239463688,3.9378128040945826,-10.201096239463688,0.5784861917606361,-0.21130879087619764,0.664872310843382,0.34566132379255754,0.0,117.0,2,False,scored,oof_prediction_available,within_expected_range
E035::purnea,E035,2016-0271-IND,Bihar,Purnea,2016-07-15,2016-09-12,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Purnea\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E035\"", \""evidence_note\"": \""IRCS flood response report lists affected Bihar districts for the 2016 flood episode.\"", \""evidence_scope\"": \""same_episode\"", \""evidence_type\"": \""same_episode_evidence\"", \""mapping_row\"": 103, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""national_red_cross\"", \""source_title\"": \""Indian Red Cross Society Annual Report 2016-17\"", \""source_url\"": \""https://ircsstoragedev.blob.core.windows.net/wordpresswebsite/2025/05/Annual-Report-2016-17_FILE-2-1_compressed.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Bihar\"", \""year\"": \""2016\""}""]",admin_units|gadm,"[""admin_units:70073"", ""gadm:IND.5_1""]",district,national_red_cross,same_episode_evidence,none,https://ircsstoragedev.blob.core.windows.net/wordpresswebsite/2025/05/Annual-Report-2016-17_FILE-2-1_compressed.pdf,,,3170.4644351487336,NONE,missing,matched,76128533B32499449492865,no_s1_or_s2,fs1-3016a20fd3ad,unavailable,,3133.9604,,,NONE,7.0,partial,llm_qa_observed_lower_bound,complete,891,899,0,7,892,True,local_state_plus_targeted_bigquery,14,892,0.1050673907123618,3264619.0,343005.0,2921614.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557;crosswalk=district_name_crosswalk.csv;sha256=c8dc691ab763e799cc1aafb29e9c17ab287710bd63447ad37281418d902c30e9,matched_crosswalk,211,resolved,satellite_missing_or_invalid,False,,,,,,,,,,,,not_scored,excluded_by_input_contract,not_scored
E035::saharsa,E035,2016-0271-IND,Bihar,Saharsa,2016-07-15,2016-09-12,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Saharsa\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E035\"", \""evidence_note\"": \""IRCS flood response report lists affected Bihar districts for the 2016 flood episode.\"", \""evidence_scope\"": \""same_episode\"", \""evidence_type\"": \""same_episode_evidence\"", \""mapping_row\"": 104, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""national_red_cross\"", \""source_title\"": \""Indian Red Cross Society Annual Report 2016-17\"", \""source_url\"": \""https://ircsstoragedev.blob.core.windows.net/wordpresswebsite/2025/05/Annual-Report-2016-17_FILE-2-1_compressed.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Bihar\"", \""year\"": \""2016\""}""]",admin_units|gadm,"[""admin_units:70073"", ""gadm:IND.5_1""]",district,national_red_cross,same_episode_evidence,none,https://ircsstoragedev.blob.core.windows.net/wordpresswebsite/2025/05/Annual-Report-2016-17_FILE-2-1_compressed.pdf,,,1692.2702412487936,NONE,missing,matched,17624.0,no_s1_or_s2,fs1-3016a20fd3ad,unavailable,,1597.4024,,,NONE,2.0,partial,llm_qa_observed_lower_bound,complete,891,895,0,2,893,True,local_state_plus_targeted_bigquery,14,893,0.0823608207881363,1900661.0,156540.0,1744121.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,214,resolved,satellite_missing_or_invalid,False,,,,,,,,,,,,not_scored,excluded_by_input_contract,not_scored
E035::supaul,E035,2016-0271-IND,Bihar,Supaul,2016-07-15,2016-09-12,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Supaul\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E035\"", \""evidence_note\"": \""IRCS flood response report lists affected Bihar districts for the 2016 flood episode.\"", \""evidence_scope\"": \""same_episode\"", \""evidence_type\"": \""same_episode_evidence\"", \""mapping_row\"": 105, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""national_red_cross\"", \""source_title\"": \""Indian Red Cross Society Annual Report 2016-17\"", \""source_url\"": \""https://ircsstoragedev.blob.core.windows.net/wordpresswebsite/2025/05/Annual-Report-2016-17_FILE-2-1_compressed.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Bihar\"", \""year\"": \""2016\""}""]",admin_units|gadm,"[""admin_units:70073"", ""gadm:IND.5_1""]",district,national_red_cross,same_episode_evidence,none,https://ircsstoragedev.blob.core.windows.net/wordpresswebsite/2025/05/Annual-Report-2016-17_FILE-2-1_compressed.pdf,,,2399.2927702222696,NONE,missing,matched,70104.0,no_s1_or_s2,fs1-3016a20fd3ad,unavailable,,2327.5369,,,NONE,21.0,partial,llm_qa_observed_lower_bound,complete,891,912,0,21,891,True,local_state_plus_targeted_bigquery,14,891,0.0473550475623083,2229076.0,105558.0,2123518.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,208,resolved,satellite_missing_or_invalid,False,,,,,,,,,,,,not_scored,excluded_by_input_contract,not_scored
E036::bahraich,E036,2016-0271-IND,Uttar Pradesh,Bahraich,2016-07-15,2016-09-12,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Bahraich\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2016-09-12\"", \""event_id\"": \""E036\"", \""evidence_note\"": \""Affected/rescue geography reported during the same long UP flood episode.\"", \""evidence_scope\"": \""within_long_event_window\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 106, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""humanitarian\"", \""source_record_id\"": \""2016-0271-IND\"", \""source_title\"": \""2016 India flood situation compilation\"", \""source_url\"": \""https://eiacp.tropmet.res.in/admin/publications/uploads/pub-16.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2016-07-15\"", \""state\"": \""Uttar Pradesh\"", \""year\"": \""2016\""}""]",admin_units|gadm,"[""admin_units:70081"", ""gadm:IND.34_1""]",district,humanitarian,direct_disaster_impact,none,https://eiacp.tropmet.res.in/admin/publications/uploads/pub-16.pdf,312.5531,0.0844,3705.0099637131552,S1,observed,matched,17893.0,s1_primary,fs1-3016a20fd3ad,unavailable,,3485.1487,0.0897,312.5531,S1,10.0,partial,llm_qa_observed_lower_bound,complete,1783,1794,0,10,1784,True,local_state_plus_targeted_bigquery,14,1784,0.0814409138778191,3487731.0,284044.0,3203687.0,2011,census_2011_official;file=census_2011_district_urban_rural.xlsx;sha256=acb01ddb965be41cf22a20f0e641fdbcc1f4a16e6b7bc9cf91478ce289f853e8;catalog=https://censusindia.gov.in/nada/index.php/catalog/42557,matched,180,resolved,,True,28.492140317497928,3.9378128040945826,-18.492140317497928,0.3509739840028333,-0.32561749519754496,0.5950073599022011,0.41871748579797435,0.0,138.0,2,False,scored,oof_prediction_available,within_expected_range
